order_id,date,time,order_details_id,pizza_id,quantity,pizza_type_id,size,price,name,category,ingredients
20348,2015-12-12,12:13:14,46321,pep_msh_pep_m,1,pep_msh_pep,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
16591,2015-10-07,17:39:05,37575,ital_cpcllo_l,1,ital_cpcllo,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
3610,2015-03-02,16:19:32,8221,classic_dlx_m,2,classic_dlx,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
6169,2015-04-14,13:14:51,14089,ital_cpcllo_l,1,ital_cpcllo,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
16478,2015-10-04,20:24:50,37336,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
12156,2015-07-22,17:44:35,27612,pepperoni_m,1,pepperoni,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
16387,2015-10-03,13:27:37,37116,pep_msh_pep_m,1,pep_msh_pep,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
4083,2015-03-10,14:53:51,9324,classic_dlx_s,1,classic_dlx,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
18433,2015-11-10,18:28:02,41894,pepperoni_l,1,pepperoni,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
18583,2015-11-13,16:08:41,42248,the_greek_l,1,the_greek,L,20.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
6148,2015-04-13,21:01:19,14022,classic_dlx_s,1,classic_dlx,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
7891,2015-05-13,12:17:17,17974,ital_cpcllo_m,1,ital_cpcllo,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
19552,2015-11-28,18:32:36,44484,classic_dlx_m,1,classic_dlx,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
15206,2015-09-11,18:01:33,34446,pepperoni_l,1,pepperoni,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
20606,2015-12-16,17:26:49,46918,pepperoni_m,1,pepperoni,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
14384,2015-08-28,18:24:14,32541,pepperoni_m,1,pepperoni,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
17087,2015-10-16,18:05:58,38760,hawaiian_m,1,hawaiian,M,13.25,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
16351,2015-10-02,17:58:57,37037,the_greek_xl,1,the_greek,XL,25.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
5175,2015-03-28,19:25:20,11773,pep_msh_pep_l,1,pep_msh_pep,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
1417,2015-01-24,17:31:05,3197,ital_cpcllo_s,1,ital_cpcllo,S,12.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
8519,2015-05-23,12:54:43,19375,the_greek_xl,1,the_greek,XL,25.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
17546,2015-10-25,17:43:50,39867,the_greek_s,1,the_greek,S,12.0,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
7866,2015-05-12,18:33:59,17931,pep_msh_pep_s,1,pep_msh_pep,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
5869,2015-04-09,12:35:29,13387,pepperoni_l,1,pepperoni,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
13472,2015-08-13,13:18:52,30497,classic_dlx_m,1,classic_dlx,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
20161,2015-12-09,13:20:50,45914,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
19925,2015-12-05,12:27:18,45343,pepperoni_m,1,pepperoni,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
17450,2015-10-23,21:17:27,39623,ital_cpcllo_m,1,ital_cpcllo,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
11320,2015-07-08,18:04:21,25727,hawaiian_l,1,hawaiian,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
17182,2015-10-18,15:55:19,38983,hawaiian_l,1,hawaiian,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
17151,2015-10-17,20:09:31,38909,the_greek_l,1,the_greek,L,20.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
14125,2015-08-24,12:20:13,31997,napolitana_m,1,napolitana,M,16.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
10402,2015-06-24,13:17:41,23651,pepperoni_l,1,pepperoni,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
7307,2015-05-02,21:52:06,16594,ital_cpcllo_m,1,ital_cpcllo,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
14512,2015-08-30,20:45:44,32828,pepperoni_s,1,pepperoni,S,9.75,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
17052,2015-10-16,12:07:20,38681,ital_cpcllo_l,1,ital_cpcllo,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
19423,2015-11-27,13:09:42,44188,classic_dlx_s,1,classic_dlx,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
4259,2015-03-13,17:26:11,9723,pepperoni_l,1,pepperoni,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
7569,2015-05-07,19:44:03,17205,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
2273,2015-02-07,18:31:29,5136,ital_cpcllo_l,1,ital_cpcllo,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
8168,2015-05-16,21:42:10,18595,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
2825,2015-02-16,20:46:23,6389,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
14883,2015-09-06,17:24:24,33710,classic_dlx_l,1,classic_dlx,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
9728,2015-06-12,17:39:20,22146,napolitana_m,1,napolitana,M,16.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
13772,2015-08-17,21:00:22,31191,napolitana_s,1,napolitana,S,12.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
18209,2015-11-06,21:28:27,41357,napolitana_l,1,napolitana,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
15522,2015-09-16,19:25:24,35156,pep_msh_pep_m,1,pep_msh_pep,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
9176,2015-06-03,14:34:27,20913,pep_msh_pep_l,1,pep_msh_pep,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
10099,2015-06-18,20:13:48,22954,the_greek_xl,1,the_greek,XL,25.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
7666,2015-05-09,15:36:47,17446,classic_dlx_l,1,classic_dlx,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
10484,2015-06-25,17:19:05,23844,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
19737,2015-12-02,12:07:46,44909,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
11510,2015-07-11,20:05:02,26143,pep_msh_pep_m,1,pep_msh_pep,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
13924,2015-08-20,18:04:21,31542,ital_cpcllo_s,1,ital_cpcllo,S,12.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
14173,2015-08-24,21:37:36,32086,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
15946,2015-09-26,12:47:25,36117,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
7361,2015-05-03,22:33:31,16714,pep_msh_pep_m,1,pep_msh_pep,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
18211,2015-11-06,21:44:54,41364,the_greek_l,1,the_greek,L,20.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
5274,2015-03-30,15:55:42,12005,hawaiian_m,1,hawaiian,M,13.25,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
1461,2015-01-25,14:21:02,3310,napolitana_l,1,napolitana,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
10478,2015-06-25,15:27:09,23833,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
545,2015-01-09,18:46:28,1236,pepperoni_l,1,pepperoni,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
5441,2015-04-02,11:53:01,12378,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
4250,2015-03-13,15:18:42,9705,napolitana_s,1,napolitana,S,12.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
11650,2015-07-14,13:05:21,26447,pep_msh_pep_m,1,pep_msh_pep,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
11738,2015-07-15,17:45:39,26651,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
16013,2015-09-27,13:59:05,36270,hawaiian_l,1,hawaiian,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
11803,2015-07-16,19:58:05,26810,classic_dlx_m,1,classic_dlx,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
6760,2015-04-24,13:01:33,15409,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
13875,2015-08-19,18:33:25,31434,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
10202,2015-06-20,18:10:34,23201,pep_msh_pep_l,1,pep_msh_pep,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
21173,2015-12-27,19:49:40,48186,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
21251,2015-12-30,12:45:20,48398,ital_cpcllo_m,2,ital_cpcllo,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
20898,2015-12-21,14:05:28,47567,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
7114,2015-04-30,12:34:20,16151,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
1079,2015-01-18,20:45:11,2424,pepperoni_l,1,pepperoni,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
1121,2015-01-19,18:15:08,2530,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
927,2015-01-16,13:59:21,2084,napolitana_m,1,napolitana,M,16.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
13526,2015-08-14,13:03:22,30637,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
4789,2015-03-22,13:56:27,10934,classic_dlx_s,1,classic_dlx,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
14856,2015-09-05,20:46:16,33657,napolitana_l,1,napolitana,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
6530,2015-04-20,15:02:16,14913,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
2183,2015-02-06,12:25:17,4929,napolitana_l,1,napolitana,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
18698,2015-11-15,13:38:51,42503,pep_msh_pep_m,1,pep_msh_pep,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
8869,2015-05-29,15:34:52,20185,pepperoni_s,1,pepperoni,S,9.75,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
13369,2015-08-11,16:07:05,30258,the_greek_l,1,the_greek,L,20.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
4885,2015-03-24,11:57:15,11137,pepperoni_l,1,pepperoni,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
19838,2015-12-03,19:44:41,45132,classic_dlx_s,1,classic_dlx,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
3713,2015-03-04,14:45:20,8481,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
19584,2015-11-29,16:36:16,44569,classic_dlx_m,1,classic_dlx,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
3292,2015-02-25,12:39:18,7482,the_greek_xl,1,the_greek,XL,25.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
15397,2015-09-14,20:13:24,34866,napolitana_m,1,napolitana,M,16.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
1398,2015-01-24,14:04:36,3154,hawaiian_l,1,hawaiian,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
12505,2015-07-28,13:48:37,28389,pepperoni_m,1,pepperoni,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
20706,2015-12-18,12:48:35,47111,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
11371,2015-07-09,16:46:48,25841,pepperoni_l,1,pepperoni,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
1557,2015-01-27,12:21:21,3504,hawaiian_l,1,hawaiian,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
8147,2015-05-16,18:45:27,18560,pepperoni_s,1,pepperoni,S,9.75,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
4031,2015-03-09,17:26:17,9200,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
18741,2015-11-16,12:53:27,42615,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
21307,2015-12-31,16:37:14,48526,napolitana_s,1,napolitana,S,12.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
615,2015-01-10,20:14:03,1383,pep_msh_pep_m,1,pep_msh_pep,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
4056,2015-03-10,11:25:36,9256,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
18165,2015-11-06,13:23:28,41244,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
18794,2015-11-17,11:47:53,42725,hawaiian_l,1,hawaiian,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
18997,2015-11-20,18:48:57,43220,hawaiian_l,1,hawaiian,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
13214,2015-08-08,21:30:47,29916,classic_dlx_l,1,classic_dlx,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
16429,2015-10-03,21:12:23,37210,hawaiian_l,3,hawaiian,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
13528,2015-08-14,13:04:54,30647,ital_cpcllo_s,1,ital_cpcllo,S,12.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
12003,2015-07-20,11:50:01,27270,hawaiian_m,1,hawaiian,M,13.25,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
16395,2015-10-03,15:08:07,37129,the_greek_xl,1,the_greek,XL,25.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
14261,2015-08-26,17:23:07,32280,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
9546,2015-06-09,17:20:30,21745,pepperoni_s,1,pepperoni,S,9.75,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
11311,2015-07-08,16:02:26,25711,the_greek_xl,1,the_greek,XL,25.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
17308,2015-10-21,17:14:19,39294,pep_msh_pep_s,1,pep_msh_pep,S,11.0,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
12964,2015-08-04,21:14:08,29353,hawaiian_l,1,hawaiian,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
8281,2015-05-19,12:03:38,18855,big_meat_s,2,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
2610,2015-02-13,13:17:50,5886,pepperoni_s,1,pepperoni,S,9.75,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
36,2015-01-01,16:54:09,91,classic_dlx_m,1,classic_dlx,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
7143,2015-04-30,17:19:44,16235,pepperoni_m,1,pepperoni,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
15774,2015-09-21,11:53:39,35719,classic_dlx_m,1,classic_dlx,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
10320,2015-06-22,20:05:29,23481,ital_cpcllo_l,1,ital_cpcllo,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
10986,2015-07-03,19:30:47,24972,classic_dlx_m,1,classic_dlx,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
12636,2015-07-30,17:01:17,28689,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
77,2015-01-02,12:22:46,179,hawaiian_m,1,hawaiian,M,13.25,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
6337,2015-04-17,12:37:51,14495,pep_msh_pep_l,1,pep_msh_pep,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
6652,2015-04-22,13:59:33,15165,napolitana_l,1,napolitana,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
20197,2015-12-09,19:38:30,46011,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
8129,2015-05-16,16:14:02,18520,the_greek_l,1,the_greek,L,20.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
1818,2015-01-31,18:05:33,4089,napolitana_l,1,napolitana,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
2515,2015-02-11,18:46:12,5675,pep_msh_pep_l,1,pep_msh_pep,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
4103,2015-03-10,19:10:04,9365,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
19895,2015-12-04,17:57:21,45269,pep_msh_pep_l,1,pep_msh_pep,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
1150,2015-01-20,12:39:05,2605,napolitana_s,1,napolitana,S,12.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
8905,2015-05-29,21:12:31,20269,big_meat_s,1,big_meat,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
5138,2015-03-28,12:40:47,11692,classic_dlx_l,1,classic_dlx,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
2375,2015-02-09,15:14:42,5374,napolitana_l,1,napolitana,L,20.5,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
7864,2015-05-12,18:21:29,17925,pepperoni_s,1,pepperoni,S,9.75,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
2093,2015-02-04,17:33:29,4725,pepperoni_m,1,pepperoni,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
4866,2015-03-23,19:20:18,11103,hawaiian_l,1,hawaiian,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
9,2015-01-01,12:52:01,17,ital_cpcllo_l,1,ital_cpcllo,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
19081,2015-11-22,13:48:14,43402,ital_cpcllo_l,1,ital_cpcllo,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
10438,2015-06-24,19:44:39,23734,pepperoni_m,1,pepperoni,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni"
3749,2015-03-04,21:02:21,8562,pep_msh_pep_m,1,pep_msh_pep,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
16281,2015-10-01,17:15:45,36897,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
8844,2015-05-28,20:16:31,20107,hawaiian_m,1,hawaiian,M,13.25,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
5850,2015-04-08,19:20:06,13343,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
3072,2015-02-20,21:28:46,6961,classic_dlx_s,1,classic_dlx,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
12341,2015-07-25,17:09:34,28032,classic_dlx_m,1,classic_dlx,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
16622,2015-10-08,12:31:56,37649,pep_msh_pep_l,1,pep_msh_pep,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers"
6583,2015-04-21,12:48:33,15015,ital_cpcllo_l,1,ital_cpcllo,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
12173,2015-07-22,21:04:18,27649,hawaiian_s,1,hawaiian,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese"
4769,2015-03-21,19:41:04,10896,ital_cpcllo_m,1,ital_cpcllo,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
15273,2015-09-12,18:42:06,34606,ital_cpcllo_m,1,ital_cpcllo,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
